"id","cash_bank","crypto_bank","signal_simulation_id","user_id"
12975,"0.0","0.07616147950200791747724683810",86597,1
12976,"1.957654669119611510835152727","0.0",86589,1
12977,"0.0","0.08064156653153779497590841683",86588,1
12978,"2.245544255221536123521196016","0.0",86587,1
12979,"0.0","0.08067111640163746469998501986",86586,1
12980,"2.250481327545316336360835099","0.0",86585,1
12981,"0.0","0.08255584176092159335970526528",86583,1
12982,"2.568312237182270769420430803","0.0",86579,1
12983,"0.0","0.08456317751572100340781201609",86578,1
12984,"3.968478042111898327075721275","0.0",86566,1
12985,"0.0","0.08850465757890190563336815275",86565,1
12986,"4.402008371749815632611155501","0.0",86564,1
12987,"0.0","0.09115098653361275549428310260",86563,1
12988,"4.637954523411802922463217198","0.0",86562,1
12989,"0.0","0.09828448707649742106570454855",86561,1
12990,"4.905936023029710025766756563","0.0",86560,1
12991,"0.0","0.1046932693264078243504602011",86558,1
12992,"4.956220200287183703802282600","0.0",86557,1
12993,"0.0","0.1047826680821814736533252135",86556,1
12994,"7.361011771920311534958719179","0.0",86551,1
12995,"0.0","0.1135783331572336296089911924",86550,1
12996,"10.02328790112586781299347273","0.0",86546,1
12997,"0.0","0.1141604544547365354555065231",86545,1
12998,"15.37741321505301132585672866","0.0",86539,1
12999,"0.0","0.1157075163473992379615853292",86538,1
13000,"26.95869423378054845266976585","0.0",86533,1
13001,"0.0","0.2695869423378054845266976585",86531,1
13002,"30.19373754183421426699013775","0.0",86530,1
13003,"0.0","0.4467322237946708626825788269",86526,1
13004,"56.73499242192319956068751102","0.0",86522,1
13005,"0.0","0.4823542770587157017937911684",86521,1
13006,"74.57197123327744749732011463","0.0",86518,1
13007,"0.0","0.5794247959073616744158517065",86515,1
13008,"83.43717061066008111588264574","0.0",86513,1
13009,"0.0","0.8495791733088288475296064122",86509,1
13010,"99.03544423261017875652621947","0.0",86507,1
13011,"0.0","0.9003222202964561705138747225",86505,1
13012,"102.1865720036477753533247810","0.0",86504,1
13013,"0.0","0.9069626250667688126576501167",86503,1
13014,"106.9036846166200399479572193","0.0",86502,1
13015,"0.0","0.9350449104926094633775668617",86500,1
13016,"110.3156634950075718798219608","0.0",86499,1
13017,"0.0","1.012720678371500705772716064",86497,1
13018,"120.0276548005902636481823079","0.0",86494,1
13019,"0.0","1.025877391458036441437455623",86491,1
13020,"133.6102714634946661328142203","0.0",86486,1
13021,"0.0","1.060483145197989254169491391",86484,1
13022,"138.2339779765578992809932028","0.0",86483,1
13023,"0.0","1.091033764613716647837357560",86482,1
13024,"140.4924178693082927420165330","0.0",86480,1
13025,"0.0","1.166589868548603277771456722",86477,1
13026,"141.3790261694052312331228401","0.0",86476,1
13027,"0.0","1.413790261694052312331228401",86472,1
13028,"151.7845224954734562518806811","0.0",86470,1
13029,"0.0","1.533022144182137726006268873",86467,1
13030,"152.4130615745881327195432514","0.0",86466,1
13031,"0.0","1.539525874490789219389325772",86465,1
13032,"161.6348215627879601436853128","0.0",86462,1
13033,"0.0","1.612639145593015665406418366",86459,1
13034,"161.9089702175387728068044039","0.0",86458,1
13035,"0.0","1.659243392268280106648948595",86456,1
13036,"163.7507303829565637251847368","0.0",86455,1
13037,"0.0","1.840309399673595906104571104",86452,1
13038,"164.7997067407705133916643424","0.0",86451,1
13039,"0.0","1.973649182524197765169632843",86450,1
13040,"173.0495603237216600500734077","0.0",86449,1
13041,"0.0","2.235724662459906204620984053",86448,1
13042,"177.5165381993165526469061338","0.0",86447,1
13043,"0.0","2.684763130661169882742077039",86445,1
13044,"245.9243027685631612591742568","0.0",86438,1
13045,"0.0","2.730368632936195861653983089",86437,1
13046,"256.4908293780262392437751714","0.0",86436,1
13047,"0.0","3.007984395192051591928875002",86433,1
13048,"260.2508098720163037336862652","0.0",86432,1
13049,"0.0","3.061774233788427102749250179",86431,1
13050,"262.6389937743712768738306804","0.0",86430,1
13051,"0.0","3.067854149916730252001292844",86429,1
13052,"276.8124799469865706380766533","0.0",86426,1
13053,"0.0","3.144881617211844701636862682",86424,1
13054,"308.7644771778589128067071781","0.0",86420,1
13055,"0.0","3.233474470393328231298640466",86417,1
13056,"316.2338032044675010210070376","0.0",86414,1
13057,"0.0","3.426894269662630050075932354",86411,1
13058,"339.8108357797463957655294522","0.0",86406,1
13059,"0.0","3.464629239189910234150993599",86405,1
13060,"344.4187926678689763769502737","0.0",86403,1
13061,"0.0","3.470214535696412860221161448",86402,1
13062,"383.2157911769548721542228587","0.0",86399,1
13063,"0.0","3.551912050949623432702037804",86397,1
13064,"401.7567720829119064729274960","0.0",86395,1
13065,"0.0","3.571171307403661390870466631",86394,1
13066,"465.7164501985114819834175533","0.0",86388,1
13067,"0.0","3.809853159346461730885287576",86385,1
13068,"467.2022929306566020584628154","0.0",86384,1
13069,"0.0","3.999334813650544444944896554",86383,1
13070,"478.9603372827892027266008113","0.0",86382,1
13071,"0.0","4.059673989513385342656389314",86381,1
13072,"516.3101093243703554222546977","0.0",86376,1
13073,"0.0","4.147029846017285582532267547",86375,1
13074,"527.2081305270176403774470689","0.0",86372,1
13075,"0.0","4.289383536954012207122667553",86369,1
13076,"530.3656744300755973834762782","0.0",86368,1
13077,"0.0","4.320682119129303374313302136",86366,1
13078,"536.1532713354704905464026895","0.0",86365,1
13079,"0.0","4.346608003169769702494091312",86364,1
13080,"551.5845121361637435488031626","0.0",86361,1
13081,"0.0","4.379361418903427792487415037",86359,1
13082,"558.3287725148892113835117066","0.0",86358,1
13083,"0.0","5.376001473147704854371709021",86357,1
13084,"655.5503185158226391437172663","0.0",86355,1
13085,"0.0","5.390616775033917074450398836",86354,1
13086,"778.3148233900835577788112922","0.0",86344,1
13087,"0.0","5.657641799007751234373988313",86343,1
13088,"1154.113948745279140189980343","0.0",86336,1
13089,"0.0","6.432673219386001991089120977",86333,1
13090,"1264.866312791163038230880313","0.0",86332,1
13091,"0.0","6.453078218100787625222745607",86331,1
13092,"1320.872191461366687982931009","0.0",86330,1
13093,"0.0","6.645516976216390356210182516",86329,1
13094,"1345.921537330837701136015423","0.0",86328,1
13095,"0.0","6.669704073007673734418087781",86327,1
13096,"2255.730133984311688648575178","0.0",86319,1
13097,"0.0","6.941107058043556745503326708",86318,1
13098,"2882.721792169868358616807235","0.0",86314,1
13099,"0.0","6.995657183040405963497994433",86313,1
13100,"4818.989441298704516954011761","0.0",86310,1
13101,"0.0","8.971959634803960049863300215",86309,1
13102,"7602.605323582370843292864156","0.0",86305,1
13103,"0.0","9.327957972689848452864869945",86304,1
13104,"10569.77129447389986668270964","0.0",86299,1
13105,"0.0","11.05726591381749074774261308",86297,1
13106,"12580.38770754697937200803642","0.0",86294,1
13107,"0.0","18.14167290941181371251900443",86291,1
13108,"17821.98325206982423716718854","0.0",86288,1
13109,"0.0","20.41141728859185579008291947",86286,1
13110,"18061.22159594012454643015032","0.0",86285,1
13111,"0.0","21.21927680142955683216514624",86284,1
13112,"18244.41228080776222506473510","0.0",86283,1
13113,"0.0","34.99466504693293907566250488",86280,1
13114,"23977.22746045015175522865320","0.0",86279,1
13115,"0.0","40.24977260856835744754007716",86277,1
13116,"26357.85178109286622396094392","0.0",86275,1
13117,"0.0","40.40105667044596457645373373",86274,1
13118,"30585.79004080970006011516599","0.0",86272,1
13119,"0.0","42.91277765952376207216398096",86270,1
13120,"31619.71291149942517873943536","0.0",86268,1
13121,"0.0","43.29940476677016465732658443",86267,1
13122,"39780.14085979138394100389555","0.0",86261,1
13123,"0.0","50.84796329995592289819977955",86260,1
13124,"45563.46311953865271987480891","0.0",86256,1
13125,"0.0","55.76760882267412644113436270",86253,1
13126,"46983.34938122272943814344946","0.0",86252,1
13127,"0.0","58.74837468005360080437202978",86250,1
13128,"49388.63238717844556870814562","0.0",86248,1
13129,"0.0","63.42487009154411032753854750",86243,1
13130,"51693.02979900219118144660868","0.0",86241,1
13131,"0.0","68.92242602826817972294756496",86240,1
13132,"56120.30180993509410149438482","0.0",86234,1
13133,"0.0","82.43499595580828481868619274",86228,1
13134,"56795.05615798221209713792873","0.0",86227,1
13135,"0.0","93.68589396334720488653053317",86223,1
13136,"62668.12085920214905607710381","0.0",86222,1
13137,"0.0","100.9056466544800416285341062",86220,1
13138,"63609.79152585462115576249354","0.0",86219,1
13139,"0.0","113.3855625068965531081774245",86216,1
13140,"69015.91990231094301485578228","0.0",86214,1
13141,"0.0","129.0887904359395442220256869",86211,1
13142,"75449.98792208922460648338877","0.0",86210,1
13143,"0.0","135.9523029190220467397846716",86208,1
13144,"77372.50439242043646185582516","0.0",86207,1
13145,"0.0","136.6076108305626382241815385",86206,1
13146,"92907.35386871069808866473398","0.0",86205,1
13147,"0.0","150.4632352083158902733132693",86200,1
13148,"96123.57774364135023488413627","0.0",86199,1
13149,"0.0","153.2588930952683815136477788",86198,1
13150,"98744.60213782304437942764974","0.0",86195,1
13151,"0.0","157.0998031854629863042492685",86194,1
13152,"99890.13619869867596444152240","0.0",86193,1
13153,"0.0","178.8432632573877008791534002",86185,1
13154,"104686.1277017909624442385417","0.0",86184,1
13155,"0.0","220.0377306504684596525090057",86181,1
13156,"110669.1802370397698447037036","0.0",86180,1
13157,"0.0","242.1259587577255092705671272",86177,1
13158,"116412.4685102627083559788735","0.0",86176,1
13159,"0.0","265.8167269186937017681743532",86175,1
13160,"119113.4880939962079853226644","0.0",86174,1
13161,"0.0","266.2166782826123380594055579",86173,1
13162,"123195.9528014614621029442158","0.0",86172,1
13163,"0.0","275.5686268086383718095491062",86170,1
13164,"124691.0035395451721206737169","0.0",86169,1
13165,"0.0","342.3194608530968601458597974",86167,1
13166,"144864.6458936266554331301571","0.0",86165,1
13167,"0.0","346.7575602886680995145769036",86164,1
13168,"183822.9514165997943539797411","0.0",86161,1
13169,"0.0","383.0046896310631325525605513",86159,1
13170,"192902.0124735069086304056550","0.0",86158,1
13171,"0.0","395.5543283865298293253284451",86155,1
13172,"198257.1219042425622269709896","0.0",86153,1
13173,"0.0","461.2435491427577470183879846",86150,1
13174,"211681.6338517844921642510526","0.0",86146,1
13175,"0.0","492.6944870216328920101785794",86141,1
13176,"225292.0037312854069609813493","0.0",86137,1
13177,"0.0","513.8941769966037003313089320",86136,1
13178,"226773.7918959462639007016621","0.0",86135,1
13179,"0.0","515.3908584548284156924509652",86134,1
13180,"232305.5386727363673174544645","0.0",86130,1
13181,"0.0","519.9157999824767426425879052",86128,1
13182,"274859.8150360221167399620564","0.0",86125,1
13183,"0.0","524.9497300726421913416545664",86124,1
13184,"307500.6013082413268383318347","0.0",86121,1
13185,"0.0","533.9900245444628170506724713",86120,1
13186,"308958.7518485641551189675945","0.0",86119,1
13187,"0.0","542.4347945807219045503461345",86118,1
13188,"365125.6996638716396403186898","0.0",86113,1
13189,"0.0","568.6367403368329565327334944",86112,1
13190,"375660.9803976446314025693418","0.0",86111,1
13191,"0.0","577.7962408053366408017201718",86110,1
13192,"380564.5464206000577119620763","0.0",86108,1
13193,"0.0","585.2149347795158916064395945",86107,1
13194,"383703.2179760043397030970617","0.0",86106,1
13195,"0.0","644.2105591118241593304824024",86104,1
13196,"388378.3828455906699921902386","0.0",86103,1
13197,"0.0","681.2278325010817461581193926",86102,1
13198,"404408.7023983682001127274867","0.0",86101,1
13199,"0.0","684.9388911795559152883767570",86100,1
13200,"419639.7364672503675699091908","0.0",86099,1
13201,"0.0","709.0217061702150370546343787",86096,1
13202,"427392.5414035856455947334609","0.0",86094,1
13203,"0.0","755.5604160533785800553981136",86091,1
13204,"455214.4594922734391764695796","0.0",86089,1
13205,"0.0","764.6482936055956487795538930",86088,1
13206,"499818.9866160031563390303209","0.0",86084,1
13207,"0.0","791.3918123319385959951020454",86081,1
13208,"503945.7071353261734672327405","0.0",86080,1
13209,"0.0","810.5285021134011868111015840",86079,1
13210,"506377.0981148258698113812106","0.0",86078,1
13211,"0.0","821.9913841778005405347188821",86076,1
13212,"523001.4793039574803994364434","0.0",86074,1
13213,"0.0","844.4901594067670087134449112",86072,1
13214,"524621.1016459789366424376980","0.0",86071,1
13215,"0.0","850.7179068932360943863839011",86070,1
13216,"536491.7385818578783355941515","0.0",86068,1
13217,"0.0","948.0579896362993479480018526",86056,1
13218,"563950.6360336708036030099930","0.0",86054,1
13219,"0.0","963.0774768079452574418037127",86052,1
13220,"565512.0061313961486927323684","0.0",86051,1
13221,"0.0","973.3049314436050846723447865",86049,1
13222,"574414.7387418669744777726856","0.0",86047,1
13223,"0.0","1155.950828155669768129081390",86040,1
13224,"601580.3230120552336574577009","0.0",86039,1
13225,"0.0","1286.806022902763210401672229",86037,1
13226,"666808.9706951043167598421070","0.0",86034,1
13227,"0.0","1333.763134845067867607751994",86032,1
13228,"682162.8917873943298834182939","0.0",86031,1
13229,"0.0","1358.767717052829718745712874",86030,1
13230,"698166.6753616772867635602993","0.0",86029,1
13231,"0.0","1380.860996577246052325263348",86027,1
13232,"702340.8524510107123102132912","0.0",86026,1
13233,"0.0","1484.986414107668239692791015",86023,1
13234,"705681.4481884590406288614001","0.0",86022,1
13235,"0.0","1487.418187874980491226945282",86021,1
13236,"729201.5308936878658926808057","0.0",86020,1
13237,"0.0","1514.885916457391182656779832",86019,1
13238,"729939.3863770167674160174435","0.0",86018,1
13239,"0.0","1547.923615410525760957796925",86016,1
13240,"740171.4710596034248011006728","0.0",86014,1
13241,"0.0","1559.962688982798155727413797",86012,1
13242,"746610.3574550219326406995889","0.0",86011,1
13243,"0.0","1897.388096901213634627486685",86005,1
13244,"775522.2449808164626774718814","0.0",86004,1
13245,"0.0","1941.677596326707898514069326",86003,1
13246,"852053.7781084490667706676860","0.0",86001,1
13247,"0.0","2282.103114843203877966259376",85995,1
13248,"883181.7102369726645302050231","0.0",85994,1
13249,"0.0","2756.230976555082037269511647",85989,1
13250,"1004149.159822325224640956184","0.0",85985,1
13251,"0.0","2794.656619371138209059181907",85984,1
13252,"1114953.298421425153902513792","0.0",85980,1
13253,"0.0","2922.224472674759760553416994",85978,1
13254,"1143245.048431583654505092543","0.0",85976,1
13255,"0.0","3002.918927145952169907169394",85974,1
13256,"1154420.170985443143829228481","0.0",85973,1
13257,"0.0","3347.713026158895981086878453",85969,1
13258,"1182288.107640312088656906768","0.0",85968,1
13259,"0.0","3384.934538207062300934921189",85967,1
13260,"1197705.570529519941530844082","0.0",85966,1
13261,"0.0","3586.124665022931364165251048",85965,1
13262,"1237292.693122968130171923363","0.0",85964,1
13263,"0.0","3820.625301449110718724983026",85961,1
13264,"1338692.699923475760504599409","0.0",85957,1
13265,"0.0","3917.687149958438577926533407",85956,1
13266,"1695371.827246415371901952389","0.0",85951,1
13267,"0.0","4513.877067215566962796244450",85948,1
13268,"1766804.834610515162201595517","0.0",85947,1
13269,"0.0","4734.506557561747484228413851",85945,1
13270,"1779989.251746685238508300592","0.0",85944,1
13271,"0.0","5077.578021013669945247120345",85942,1
13272,"1913256.583104935063172043372","0.0",85938,1
13273,"0.0","5172.471723323594538689004743",85937,1
13274,"1951567.684592227630549587384","0.0",85935,1
13275,"0.0","5185.825298175217819162758568",85934,1
13276,"1989636.413240108050542635662","0.0",85931,1
13277,"0.0","5371.528695536164919496539258",85929,1
13278,"2030415.340207436043038679149","0.0",85928,1
13279,"0.0","5883.712137059540413337157106",85923,1
13280,"2073753.940089317429387662781","0.0",85921,1
13281,"0.0","5971.470664072111182590719766",85920,1
13282,"2115489.623425236947422802188","0.0",85919,1
13283,"0.0","6780.458924176555450428535401",85915,1
13284,"2235026.876707024641750558626","0.0",85913,1
13285,"0.0","6963.652900527594402320313046",85912,1
13286,"2338884.119159544284909700216","0.0",85910,1
13287,"0.0","7334.578462426671858439385960",85908,1
13288,"2402612.657812307902819871184","0.0",85907,1
13289,"0.0","7594.639494270063094096193616",85906,1
13290,"2409223.259867305393838865334","0.0",85905,1
13291,"0.0","7741.748346595181594941785243",85903,1
13292,"2496138.242787376712617141819","0.0",85902,1
13293,"0.0","7912.923363642367695203533999",85901,1
13294,"2504030.750808740883003691728","0.0",85900,1
13295,"0.0","9467.409017894056241555447949",85898,1
13296,"2819803.302924332793024285179","0.0",85895,1
13297,"0.0","9952.237935940926711246221032",85894,1
13298,"2890704.041203769549007874382","0.0",85893,1
13299,"0.0","10817.52787034944921697693641",85891,1
13300,"2906355.597753542056596441803","0.0",85890,1
13301,"0.0","15972.65612365973774852586632",85888,1
13302,"3353594.122106606865086980677","0.0",85887,1
13303,"0.0","16669.36216517682257266517392",85885,1
13304,"3606056.446213237744228540810","0.0",85883,1
13305,"0.0","16991.06374603948670935855502",85882,1
13306,"3993744.606098094999583582643","0.0",85880,1
13307,"0.0","17120.11996552306468365611857",85879,1
13308,"4723988.257521911663368012763","0.0",85876,1
13309,"0.0","21837.64547401381527297477299",85871,1
13310,"5215765.263926605839032670029","0.0",85869,1
13311,"0.0","24041.54462595257655985261183",85866,1
13312,"5506614.581671562400686923760","0.0",85864,1
13313,"0.0","24965.22138733725578460874901",85862,1
13314,"5515870.187848703814896509607","0.0",85861,1
13315,"0.0","25073.84679795760535898588361",85860,1
13316,"6437718.439745058501929394082","0.0",85857,1
13317,"0.0","27529.79163229237191257456667",85855,1
13318,"6724475.356537007597940029786","0.0",85854,1
13319,"0.0","28416.54045443730521187770437",85853,1
13320,"6978397.321241127570494857507","0.0",85850,1
13321,"0.0","29501.65511958852721729901517",85849,1
13322,"7069966.328500613616583543228","0.0",85847,1
13323,"0.0","29818.19304980840187297753337",85845,1
13324,"8451462.892505649748903828513","0.0",85840,1
13325,"0.0","30908.68868944262134663594124",85839,1
13326,"8574802.469286436057256511905","0.0",85838,1
13327,"0.0","31363.51465149316467112032216",85837,1
13328,"8688552.605129911011680671224","0.0",85836,1
13329,"0.0","31532.85895680894049103305508",85835,1
13330,"9366080.225819490630647203860","0.0",85832,1
13331,"0.0","33086.26668807219792047637267",85829,1
13332,"9646669.303055687547277741354","0.0",85827,1
13333,"0.0","37497.62324109706074666846414",85825,1
13334,"9851011.101003116335934281281","0.0",85823,1
13335,"0.0","37754.51925418185667990665926",85822,1
13336,"10154125.52410647062320031269","0.0",85821,1
13337,"0.0","41249.96795430787956539594052",85819,1
13338,"10298440.59949301445525382866","0.0",85817,1
13339,"0.0","41714.17678760471369981436268",85816,1
13340,"10558456.74337965516506460753","0.0",85815,1
13341,"0.0","43488.06629348914097512192146",85814,1
13342,"10794479.52557430877987888674","0.0",85813,1
